date,TVL,TVR,Fees,PlainValue,TVL_for_TVR,TVR ratio,pre_coverage,TVL_ana,TVR_ana,thr,use_tvr_day,valid_day,active,mult_daily,mult_7,TVL_7,TVR_7,use_tvr_7,log_tvl_m,log_tvr_m,category
2023-12-15 00:00:00+00:00,7062258719.0,621640132.9055201,597710.0,621640132.9055201,7062258719.915719,0.08802284900048787,False,7062258719.0,621640132.9055201,9345312.146913901,True,True,True,11.360686585647708,,,,False,22.678030769153963,20.247871918809874,CDP
2023-12-16 00:00:00+00:00,6700121132.0,606448595.2589501,599916.0,606448595.2589501,6700121133.9779215,0.09051307926113512,False,6700121132.0,606448595.2589501,9345312.146913901,True,True,True,11.048127053767988,,,,False,22.625391442582885,20.223130526381993,CDP
2023-12-17 00:00:00+00:00,6798514426.0,680992327.8020201,597869.0,680992327.8020201,6798514426.945478,0.10016781388341994,False,6798514426.0,680992327.8020201,9345312.146913901,True,True,True,9.983246724589359,,,,False,22.639969958496426,20.339061597973995,CDP
2023-12-18 00:00:00+00:00,6818848938.0,583847824.04239,618244.0,583847824.04239,6818848939.984469,0.08562263648616913,False,6818848938.0,583847824.04239,9345312.146913901,True,True,True,11.679154494039736,,,,False,22.642956517137915,20.185150931566987,CDP
2023-12-19 00:00:00+00:00,6716362228.0,655961750.6539301,613202.0,655961750.6539301,6716362229.072639,0.09766622589450508,False,6716362228.0,655961750.6539301,9345312.146913901,True,True,True,10.238954056855357,,,,False,22.627812509787667,20.301613038278465,CDP
2023-12-20 00:00:00+00:00,6744006094.0,674548032.2389998,612276.0,674548032.2389998,6744006095.96691,0.10002185980264712,False,6744006094.0,674548032.2389998,9345312.146913901,True,True,True,9.997814494565931,,,,False,22.631919961263588,20.3295534426986,CDP
2023-12-21 00:00:00+00:00,6652039012.0,610480390.8545396,612376.0,610480390.8545396,6652039013.811213,0.09177342309433804,False,6652039012.0,610480390.8545396,9345312.146913901,True,True,True,10.89640078805577,,,,False,22.61818926296224,20.229756731186797,CDP
2023-12-22 00:00:00+00:00,6727049676.0,596491847.2120199,614312.0,596491847.2120199,6727049676.56664,0.08867064699847113,False,6727049676.0,596491847.2120199,9345312.146913901,True,True,True,11.27768922147381,,,,False,22.629402500532258,20.206576131700576,CDP
2023-12-23 00:00:00+00:00,6978017859.0,599311560.1109002,620707.0,599311560.1109002,6978017861.12875,0.0858856443244983,False,6978017859.0,599311560.1109002,9345312.146913901,True,True,True,11.643389387831508,,,,False,22.66603073903704,20.211292154598127,CDP
2023-12-24 00:00:00+00:00,6940609148.0,611218266.1882601,621554.0,611218266.1882601,6940609149.22968,0.0880640665749198,False,6940609148.0,611218266.1882601,9345312.146913901,True,True,True,11.355369320494486,,,,False,22.660655381100288,20.230964681149235,CDP
2023-12-25 00:00:00+00:00,6828226069.0,604289934.6500301,622013.0,604289934.6500301,6828226070.566991,0.0884988177610019,False,6828226069.0,604289934.6500301,9345312.146913901,True,True,True,11.299585972674715,,,,False,22.64433075044006,20.21956466497932,CDP
2023-12-26 00:00:00+00:00,6813745152.0,564816277.98976,623605.0,564816277.98976,6813745152.751829,0.08289366058277815,False,6813745152.0,564816277.98976,9345312.146913901,True,True,True,12.063648689890504,,,,False,22.642207754840037,20.152011064531393,CDP
2023-12-27 00:00:00+00:00,6666452314.0,535099416.19909996,626642.0,535099416.19909996,6666452315.153281,0.08026749324866302,False,6666452314.0,535099416.19909996,9345312.146913901,True,True,True,12.458343463263178,,,,False,22.620353668415376,20.09796311226823,CDP
2023-12-28 00:00:00+00:00,6963374611.0,524315515.46770006,625206.0,524315515.46770006,6963374613.430021,0.07529618102930592,False,6963374611.0,524315515.46770006,9345312.146913901,True,True,True,13.280886042040027,,,,False,22.663930051689427,20.077604189833686,CDP
2023-12-29 00:00:00+00:00,6840567827.0,472308327.2804199,634532.0,472308327.2804199,6840567828.05273,0.06904519319924199,False,6840567827.0,472308327.2804199,9345312.146913901,True,True,True,14.483267458756034,,,,False,22.64613658077854,19.97314256604782,CDP
2023-12-30 00:00:00+00:00,6682499992.0,447666212.15040994,645469.0,447666212.15040994,6682499993.4122305,0.06699082867066668,False,6682499992.0,447666212.15040994,9345312.146913901,True,True,True,14.927416478228132,,,,False,22.62275800478019,19.919558450518238,CDP
2023-12-31 00:00:00+00:00,6631664221.0,383766841.26958,644856.0,383766841.26958,6631664223.59805,0.05786885890633422,False,6631664221.0,383766841.26958,9345312.146913901,True,True,True,17.280451325760936,,,,False,22.615121623371,19.765545741947225,CDP
2024-01-01 00:00:00+00:00,6573206865.0,361490824.06461,645111.0,361490824.06461,6573206866.46015,0.054994591134674364,False,6573206865.0,361490824.06461,9345312.146913901,True,True,True,18.183606408292004,,,,False,22.606267657663246,19.705747216293805,CDP
2024-01-02 00:00:00+00:00,7024169065.0,538968942.4161901,642614.0,538968942.4161901,7024169066.276299,0.07673063352131301,False,7024169065.0,538968942.4161901,9345312.146913901,True,True,True,13.032604501310873,,,,False,22.672622762608007,20.105168506463947,CDP
2024-01-03 00:00:00+00:00,6988892593.0,519642170.0446499,718795.0,519642170.0446499,6988892595.06986,0.07435257631677133,False,6988892593.0,519642170.0446499,9345312.146913901,True,True,True,13.449433082768252,,,,False,22.667587953316445,20.068650998136988,CDP
2024-01-04 00:00:00+00:00,6562079699.0,508523678.62668,646779.0,508523678.62668,6562079700.947061,0.07749428562309114,False,6562079699.0,508523678.62668,9345312.146913901,True,True,True,12.904177277883234,,,,False,22.60457341694646,20.047022338006265,CDP
2024-01-05 00:00:00+00:00,6687223485.0,495196234.90146,636292.0,495196234.90146,6687223486.801432,0.0740510969730305,False,6687223485.0,495196234.90146,9345312.146913901,True,True,True,13.504188872378448,,,,False,22.6234646002763,20.020464676118074,CDP
2024-01-06 00:00:00+00:00,6595354289.0,544719353.5522101,620457.0,544719353.5522101,6595354290.21976,0.08259137107463257,False,6595354289.0,544719353.5522101,9345312.146913901,True,True,True,12.10780238666121,,,,False,22.609631342521904,20.11578127238584,CDP
2024-01-07 00:00:00+00:00,6539431315.0,548144098.44215,614406.0,548144098.44215,6539431316.299551,0.08382137099229092,False,6539431315.0,548144098.44215,9345312.146913901,True,True,True,11.930131754743607,,,,False,22.601116043741758,20.122048763707703,CDP
2024-01-08 00:00:00+00:00,6463840558.0,555355892.7485901,613410.0,555355892.7485901,6463840559.29162,0.08591732541271906,False,6463840558.0,555355892.7485901,9345312.146913901,True,True,True,11.639096014645483,,,,False,22.58948949171,20.135119714394595,CDP
2024-01-09 00:00:00+00:00,6802619663.0,578314676.50854,623369.0,578314676.50854,6802619665.254141,0.0850135249310509,False,6802619663.0,578314676.50854,9345312.146913901,True,True,True,11.762834213493361,,,,False,22.640573619499662,20.175628701517358,CDP
2024-01-10 00:00:00+00:00,6771153711.0,569723620.9056102,625788.0,569723620.9056102,6771153712.719218,0.0841398150267092,False,6771153711.0,569723620.9056102,9345312.146913901,True,True,True,11.884979773590642,,,,False,22.635937324565752,20.16066192559849,CDP
2024-01-11 00:00:00+00:00,7386620728.0,572446905.21338,649795.0,572446905.21338,7386620729.067279,0.07749780667101665,False,7386620728.0,572446905.21338,9345312.146913901,True,True,True,12.903590989362817,,,,False,22.72293619100447,20.165430547106503,CDP
2024-01-12 00:00:00+00:00,7376139973.0,513952902.80083996,632854.0,513952902.80083996,7376139974.05761,0.0696777589102766,False,7376139973.0,513952902.80083996,9345312.146913901,True,True,True,14.351781909982327,,,,False,22.72151629983735,20.057642190429124,CDP
2024-01-13 00:00:00+00:00,7036787485.0,459474070.91874003,632742.0,459474070.91874003,7036787486.670959,0.06529599931631772,False,7036787485.0,459474070.91874003,9345312.146913901,True,True,True,15.314873962157673,,,,False,22.67441757981586,19.945593069264124,CDP
2024-01-14 00:00:00+00:00,7142714582.0,452882659.21068996,633450.0,452882659.21068996,7142714583.5705,0.06340483774227794,False,7142714582.0,452882659.21068996,9345312.146913901,True,True,True,15.771667200613809,,,,False,22.68935873460007,19.931143619453152,CDP
2024-01-15 00:00:00+00:00,6910269384.0,437332612.31774,634093.0,437332612.31774,6910269385.45683,0.06328734640043682,False,6910269384.0,437332612.31774,9345312.146913901,True,True,True,15.800946898008618,,,,False,22.656274458626022,19.896204590135135,CDP
2024-01-16 00:00:00+00:00,6986893526.0,401823299.81025004,634905.0,401823299.81025004,6986893527.924091,0.05751100946426439,False,6986893526.0,401823299.81025004,9345312.146913901,True,True,True,17.38797508581351,,,,False,22.66730187752842,19.811522997240864,CDP
2024-01-17 00:00:00+00:00,7138583412.0,375154676.96886,641124.0,375154676.96886,7138583413.934611,0.05255309845319633,False,7138583412.0,375154676.96886,9345312.146913901,True,True,True,19.028373762197678,,,,False,22.688780191933017,19.742848970808488,CDP
2024-01-18 00:00:00+00:00,7053746638.0,395719349.18964,636783.0,395719349.18964,7053746639.514759,0.05610059014210103,False,7053746638.0,395719349.18964,9345312.146913901,True,True,True,17.825124428322162,,,,False,22.676824750621602,19.796215803794574,CDP
2024-01-19 00:00:00+00:00,7067801759.0,424166947.61643,643774.0,424166947.61643,7067801761.13022,0.06001398482186645,False,7067801759.0,424166947.61643,9345312.146913901,True,True,True,16.662782894133805,,,,False,22.678815343330836,19.86563768007763,CDP
2024-01-20 00:00:00+00:00,7151488780.0,407534469.56322,648837.0,407534469.56322,7151488781.72089,0.05698596222437945,False,7151488780.0,407534469.56322,9345312.146913901,True,True,True,17.548181354241507,,,,False,22.69058639295637,19.825636074953042,CDP
2024-01-21 00:00:00+00:00,7125938463.0,555941577.9247,613132.0,555941577.9247,7125938464.47676,0.07801661222533746,False,7125938463.0,555941577.9247,9345312.146913901,True,True,True,12.817782921724877,,,,False,22.68700726853285,20.13617377101902,CDP
2024-01-22 00:00:00+00:00,7112600428.0,549922877.88923,607366.0,549922877.88923,7112600430.305409,0.07731671183806635,False,7112600428.0,549922877.88923,9345312.146913901,True,True,True,12.933814383755605,,,,False,22.685133756228876,20.125288604339183,CDP
2024-01-23 00:00:00+00:00,6769240270.0,518853417.66510004,601293.0,518853417.66510004,6769240271.117219,0.07664869274605711,False,6769240270.0,518853417.66510004,9345312.146913901,True,True,True,13.046536920701724,,,,False,22.635654697484824,20.067131968994158,CDP
2024-01-24 00:00:00+00:00,6579495223.0,627210925.7279999,581771.0,627210925.7279999,6579495223.931689,0.09532812235300923,False,6579495223.0,627210925.7279999,9345312.146913901,True,True,True,10.490083882647962,,,,False,22.607223865511195,20.25679344669569,CDP
2024-01-25 00:00:00+00:00,6454275809.0,543131947.08612,591839.0,543131947.08612,6454275810.463539,0.08415071853694348,False,6454275809.0,543131947.08612,9345312.146913901,True,True,True,11.88343982272985,,,,False,22.58800866424629,20.112862844854707,CDP
2024-01-26 00:00:00+00:00,6431215941.0,577878952.5011196,584513.0,577878952.5011196,6431215942.450119,0.08985531782360948,False,6431215941.0,577878952.5011196,9345312.146913901,True,True,True,11.12900186650688,,,,False,22.584429461672553,20.174874979965683,CDP
2024-01-27 00:00:00+00:00,6615975360.0,562410880.18679,589954.0,562410880.18679,6615975361.041091,0.08500800705797806,False,6615975360.0,562410880.18679,9345312.146913901,True,True,True,11.7635977415705,,,,False,22.61275307035615,20.14774324426718,CDP
2024-01-28 00:00:00+00:00,6620508558.0,561342564.92877,592751.0,561342564.92877,6620508559.860461,0.08478843579058845,False,6620508558.0,561342564.92877,9345312.146913901,True,True,True,11.794061187645893,,,,False,22.613438025394863,20.145841909798307,CDP
2024-01-29 00:00:00+00:00,6584260880.0,557129959.8852302,600883.0,557129959.8852302,6584260881.182551,0.08461541393013093,False,6584260880.0,557129959.8852302,9345312.146913901,True,True,True,11.818177721687,,,,False,22.60794792286548,20.138309091834813,CDP
2024-01-30 00:00:00+00:00,6698005427.0,560819402.3312701,692873.0,560819402.3312701,6698005428.066159,0.08372931439877755,False,6698005427.0,560819402.3312701,9345312.146913901,True,True,True,11.943248395396205,,,,False,22.625075621559958,20.14490949068116,CDP
2024-01-31 00:00:00+00:00,6614232820.0,568369419.99647,677483.0,568369419.99647,6614232821.11697,0.08593126903272318,False,6614232820.0,568369419.99647,9345312.146913901,True,True,True,11.637207399442918,,,,False,22.612489651975068,20.158282152592985,CDP
2024-02-01 00:00:00+00:00,6294136713.0,510276882.10275996,644873.0,510276882.10275996,6294136714.773411,0.08107178239472511,False,6294136713.0,510276882.10275996,9345312.146913901,True,True,True,12.334747925602638,,,,False,22.562884356515738,20.0504640424463,CDP
2024-02-02 00:00:00+00:00,6374463005.0,517091095.51411,656014.0,517091095.51411,6374463006.721251,0.08111916171901662,False,6374463005.0,517091095.51411,9345312.146913901,True,True,True,12.327543561086246,,,,False,22.57556568993317,20.063729617171983,CDP
2024-02-03 00:00:00+00:00,6373292325.0,503645148.2649999,640188.0,503645148.2649999,6373292325.288951,0.07902432880201612,False,6373292325.0,503645148.2649999,9345312.146913901,True,True,True,12.65433082589054,,,,False,22.57538202151893,20.037382507158547,CDP
2024-02-04 00:00:00+00:00,6382667092.0,558277147.6311799,634696.0,558277147.6311799,6382667092.693339,0.08746769015577777,False,6382667092.0,558277147.6311799,9345312.146913901,True,True,True,11.432793047471547,,,,False,22.576851886447376,20.140366077383348,CDP
2024-02-05 00:00:00+00:00,6355630782.0,562342687.55282,632259.0,562342687.55282,6355630783.870139,0.08847944549893948,False,6355630782.0,562342687.55282,9345312.146913901,True,True,True,11.302059976378773,,,,False,22.572606994254567,20.147621986356096,CDP
2024-02-06 00:00:00+00:00,6365358014.0,577280239.91544,635409.0,577280239.91544,6365358015.9838505,0.0906909302612437,False,6365358014.0,577280239.91544,9345312.146913901,True,True,True,11.02646093504326,,,,False,22.57413631466383,20.173838390994707,CDP
2024-02-07 00:00:00+00:00,6655152234.0,701974400.12163,614201.0,701974400.12163,6655152235.61308,0.10547833847664993,False,6655152234.0,701974400.12163,9345312.146913901,True,True,True,9.480619567959847,,,,False,22.618657163663336,20.36940749426194,CDP
2024-02-08 00:00:00+00:00,6633765245.0,619020530.3023798,626472.0,619020530.3023798,6633765246.462691,0.09331360205012663,False,6633765245.0,619020530.3023798,9345312.146913901,True,True,True,10.716551261651258,,,,False,22.61543839020059,20.243648996984774,CDP
2024-02-09 00:00:00+00:00,6625567938.0,609609733.08827,621674.0,609609733.08827,6625567939.452419,0.09200867588396537,False,6625567938.0,609609733.08827,9345312.146913901,True,True,True,10.868540278113693,,,,False,22.61420193163496,20.2283295285614,CDP
2024-02-10 00:00:00+00:00,6836482521.0,609838162.34052,623393.0,609838162.34052,6836482522.668441,0.0892034990681854,False,6836482521.0,609838162.34052,9345312.146913901,True,True,True,11.21032257929221,,,,False,22.645539184992522,20.22870417229284,CDP
2024-02-11 00:00:00+00:00,6876994627.0,650768648.0014901,620480.0,650768648.0014901,6876994628.398399,0.09462980315764029,False,6876994627.0,650768648.0014901,9345312.146913901,True,True,True,10.567495296706815,,,,False,22.65144756598382,20.29366475759662,CDP
2024-02-12 00:00:00+00:00,6891595387.0,652032408.7061698,625004.0,652032408.7061698,6891595388.27869,0.09461269444447573,False,6891595387.0,652032408.7061698,9345312.146913901,True,True,True,10.56940620585872,,,,False,22.653568446256696,20.29560482526015,CDP
2024-02-13 00:00:00+00:00,7101529724.0,429383913.03468996,650838.0,429383913.03468996,7101529725.111749,0.06046358033485993,False,7101529724.0,429383913.03468996,9345312.146913901,True,True,True,16.53888165909529,,,,False,22.68357605187129,19.877861978884834,CDP
2024-02-14 00:00:00+00:00,6683882241.0,419910602.79473,658799.0,419910602.79473,6683882241.986411,0.06282435680224298,False,6683882241.0,419910602.79473,9345312.146913901,True,True,True,15.917393360670541,,,,False,22.622964829481273,19.85555239609707,CDP
2024-02-15 00:00:00+00:00,7057086850.0,357204204.93322,668510.0,357204204.93322,7057086851.03643,0.05061638215218503,False,7057086850.0,357204204.93322,9345312.146913901,True,True,True,19.75644953933097,,,,False,22.677298175818663,19.693818178826838,CDP
2024-02-16 00:00:00+00:00,7086679042.0,343922686.17345,672569.0,343922686.17345,7086679043.74331,0.04853086813309156,False,7086679042.0,343922686.17345,9345312.146913901,True,True,True,20.605442231356573,,,,False,22.68148266747468,19.655927440581934,CDP
2024-02-17 00:00:00+00:00,7032099520.0,329766932.93838,675713.0,329766932.93838,7032099520.810941,0.04689452018738656,False,7032099520.0,329766932.93838,9345312.146913901,True,True,True,21.324453174672954,,,,False,22.673751149675102,19.613896699079923,CDP
2024-02-18 00:00:00+00:00,6995816065.0,329838746.64648,684422.0,329838746.64648,6995816066.795429,0.04714800153366084,False,6995816065.0,329838746.64648,9345312.146913901,True,True,True,21.209806719578918,,,,False,22.66857810230488,19.61411444647236,CDP
2024-02-19 00:00:00+00:00,7226631558.0,331635332.36984,689890.0,331635332.36984,7226631560.182672,0.04589072095457113,False,7226631558.0,331635332.36984,9345312.146913901,True,True,True,21.790897569203675,,,,False,22.701038866627613,19.619546526724875,CDP
2024-02-20 00:00:00+00:00,7525874625.0,472472560.1765,681882.0,472472560.1765,7525874626.88219,0.0627797543276688,False,7525874625.0,472472560.1765,9345312.146913901,True,True,True,15.928702022798072,,,,False,22.741612870063136,19.9734902295112,CDP
2024-02-21 00:00:00+00:00,7590984800.0,413301279.61206996,684755.0,413301279.61206996,7590984801.708809,0.0544463321174127,False,7590984800.0,413301279.61206996,9345312.146913901,True,True,True,18.366710132436555,,,,False,22.750227169607808,19.839687375562505,CDP
2024-02-22 00:00:00+00:00,7584999837.0,506206880.88104004,673262.0,506206880.88104004,7584999838.53253,0.06673788947357129,False,7584999837.0,506206880.88104004,9345312.146913901,True,True,True,14.983991967470894,,,,False,22.749438428257125,20.042455999189233,CDP
2024-02-23 00:00:00+00:00,7662664540.0,543579207.9177899,667878.0,543579207.9177899,7662664541.4181595,0.07093866695842431,False,7662664540.0,543579207.9177899,9345312.146913901,True,True,True,14.096684399229062,,,,False,22.75962561138765,20.113685990646236,CDP
