date,TVL,TVR,Fees,PlainValue,TVL_for_TVR,TVR ratio,pre_coverage,TVL_ana,TVR_ana,thr,use_tvr_day,valid_day,active,mult_daily,log_tvl_m,log_tvr_m,category
2024-07-17 00:00:00+00:00,685920062.0,55836863.40351,46719.0,55836863.40351,757342939.2746899,0.07372731758347832,False,685920062.0,55836863.40351,1000000.0,True,True,True,12.284358758534454,20.346271651203487,17.837944843700154,Onchain Capital Allocator
2024-07-18 00:00:00+00:00,677761563.0,55875836.19753,46817.0,55875836.19753,748676237.3639798,0.07463284315562584,False,677761563.0,55875836.19753,1000000.0,True,True,True,12.129779330800611,20.334306107060666,17.838642576289917,Onchain Capital Allocator
2024-07-19 00:00:00+00:00,646761880.0,55750518.6721,47970.0,55750518.6721,718485255.52898,0.07759452019798799,False,646761880.0,55750518.6721,1000000.0,True,True,True,11.601002024823636,20.287488747628622,17.83639727179665,Onchain Capital Allocator
2024-07-20 00:00:00+00:00,665160037.0,55932993.43139,47648.0,55932993.43139,739638999.3331201,0.07562201760834786,False,665160037.0,55932993.43139,1000000.0,True,True,True,11.892087231410493,20.3155382268097,17.839664986398827,Onchain Capital Allocator
2024-07-21 00:00:00+00:00,655871810.0,52267368.47511,45028.0,52267368.47511,730789193.94035,0.07152181355239945,False,655871810.0,52267368.47511,1000000.0,True,True,True,12.54839930026953,20.301475916227666,17.771882804579786,Onchain Capital Allocator
2024-07-22 00:00:00+00:00,660407309.0,52406952.52519,44799.0,52406952.52519,735629056.0323999,0.07124100400254146,False,660407309.0,52406952.52519,1000000.0,True,True,True,12.601520927639662,20.30836733748383,17.774549822268256,Onchain Capital Allocator
2024-07-23 00:00:00+00:00,622444959.0,50618502.69058,45973.0,50618502.69058,696552950.7848599,0.07266999965120273,False,622444959.0,50618502.69058,1000000.0,True,True,True,12.29678725988542,20.249165763116814,17.73982773323998,Onchain Capital Allocator
2024-07-24 00:00:00+00:00,656479384.0,51859080.58248,46364.0,51859080.58248,731238377.58175,0.07091952798481549,False,656479384.0,51859080.58248,1000000.0,True,True,True,12.658909040161118,20.302401848319906,17.764040609079995,Onchain Capital Allocator
2024-07-25 00:00:00+00:00,631305625.0,51861312.28471,45189.0,51861312.28471,702791697.30752,0.07379329107528868,False,631305625.0,51861312.28471,1000000.0,True,True,True,12.172958939685847,20.26330065348349,17.76408364212622,Onchain Capital Allocator
2024-07-26 00:00:00+00:00,599702477.0,52039498.37346,45247.0,52039498.37346,667876049.71762,0.0779178986811437,False,599702477.0,52039498.37346,1000000.0,True,True,True,11.523986505332006,20.21194421852874,17.767513572312698,Onchain Capital Allocator
2024-07-27 00:00:00+00:00,619904179.0,53358459.09131,48470.0,53358459.09131,690353572.04347,0.0772914941735829,False,619904179.0,53358459.09131,1000000.0,True,True,True,11.617730151074735,20.24507547405933,17.79254308155554,Onchain Capital Allocator
