date,TVL,TVR,Fees,PlainValue,TVL_for_TVR,TVR ratio,pre_coverage,TVL_ana,TVR_ana,thr,use_tvr_day,valid_day,active,mult_daily,log_tvl_m,log_tvr_m,category
2023-03-07 00:00:00+00:00,9935698765.0,173243904.71625,1366213.0,173243904.71625,10016554377.817041,0.017295758419673846,False,9935698765.0,173243904.71625,1000000.0,True,True,True,57.35092834159635,23.019400044145744,18.9702110134024,Liquid Staking
2023-03-08 00:00:00+00:00,9982250781.0,173964899.12848002,1285012.0,173964899.12848002,10062104097.576769,0.01728911740938712,False,9982250781.0,173964899.12848002,1000000.0,True,True,True,57.380832748494335,23.024074431000223,18.974364107682074,Liquid Staking
2023-03-09 00:00:00+00:00,9767884125.0,160498946.56372,1250914.0,160498946.56372,9842336166.832779,0.01630699702216815,False,9767884125.0,160498946.56372,1000000.0,True,True,True,60.85949057068754,23.002365710969464,18.893797937046887,Liquid Staking
2023-03-10 00:00:00+00:00,9123005019.0,150066625.99562,1348443.0,150066625.99562,9191545443.19147,0.016326593489975085,False,9123005019.0,150066625.99562,1000000.0,True,True,True,60.79303081863301,22.934065084457576,18.826589926748902,Liquid Staking
2023-03-11 00:00:00+00:00,9189634275.0,158517577.56168997,2536196.0,158517577.56168997,9261473343.450201,0.017115805626520004,False,9189634275.0,158517577.56168997,1000000.0,True,True,True,57.97233604218869,22.94134197654824,18.88137604457556,Liquid Staking
2023-03-12 00:00:00+00:00,9390386283.0,156661392.77931,2575025.0,156661392.77931,9461060003.68711,0.016558545524313004,False,9390386283.0,156661392.77931,1000000.0,True,True,True,59.940653637800246,22.962952267020132,18.869597300322866,Liquid Staking
2023-03-13 00:00:00+00:00,10347490355.0,174051141.21580002,2273715.0,174051141.21580002,10426640654.80065,0.016692926032284724,False,10347490355.0,174051141.21580002,1000000.0,True,True,True,59.450861871514554,23.06000984947752,18.974859729027575,Liquid Staking
2023-03-14 00:00:00+00:00,10767990435.0,177894094.27317,1652484.0,177894094.27317,10847681162.01276,0.016399273873953187,False,10767990435.0,177894094.27317,1000000.0,True,True,True,60.530342387111105,23.0998437215683,18.99669895519448,Liquid Staking
2023-03-15 00:00:00+00:00,10953903590.0,179543298.61964002,1637647.0,179543298.61964002,11035404904.791319,0.01626975178243677,False,10953903590.0,179543298.61964002,1000000.0,True,True,True,61.00981587291482,23.116961721918106,19.005926954740954,Liquid Staking
2023-03-16 00:00:00+00:00,10658613614.0,167223219.09269,1860271.0,167223219.09269,10734476622.664902,0.015578143673964774,False,10658613614.0,167223219.09269,1000000.0,True,True,True,63.73883765562513,23.089634192254373,18.934840119144898,Liquid Staking
2023-03-17 00:00:00+00:00,10782467956.0,170111251.98039,1857013.0,170111251.98039,10859555853.797699,0.015664660163877728,False,10782467956.0,170111251.98039,1000000.0,True,True,True,63.38480159585784,23.101187314629318,18.95196320438697,Liquid Staking
2023-03-18 00:00:00+00:00,11600426396.0,185221507.89151996,1494101.0,185221507.89151996,11686150612.500002,0.015849659484398496,False,11600426396.0,185221507.89151996,1000000.0,True,True,True,62.63001812291749,23.174307692659024,19.03706300675694,Liquid Staking
2023-03-19 00:00:00+00:00,11505765640.0,181377461.53763002,1370675.0,181377461.53763002,11589257390.68384,0.0156504817714578,False,11505765640.0,181377461.53763002,1000000.0,True,True,True,63.4354761747116,23.166114106676684,19.016090840614122,Liquid Staking
2023-03-20 00:00:00+00:00,11534243033.0,178804430.10597998,2744924.0,178804430.10597998,11617719329.842829,0.01539066533021494,False,11534243033.0,178804430.10597998,1000000.0,True,True,True,64.5075909258148,23.168586102925097,19.00180319727583,Liquid Staking
2023-03-21 00:00:00+00:00,11404165620.0,175506150.81893,1488475.0,175506150.81893,11487804563.52101,0.015277605903589415,False,11404165620.0,175506150.81893,1000000.0,True,True,True,64.97872334836684,23.157244530865775,18.98318464765736,Liquid Staking
2023-03-22 00:00:00+00:00,11651165716.0,176481324.32377,1386792.0,176481324.32377,11734161345.405603,0.015039960601263553,False,11651165716.0,176481324.32377,1000000.0,True,True,True,66.01925592208809,23.178672073411533,18.988725617542457,Liquid Staking
2023-03-23 00:00:00+00:00,11340201752.0,170175298.7115,1480522.0,170175298.7115,11420557605.894741,0.014900787210570499,False,11340201752.0,170175298.7115,1000000.0,True,True,True,66.63835373208403,23.151619926269415,18.952339632616273,Liquid Staking
2023-03-24 00:00:00+00:00,11747991254.0,173482912.28209996,1471178.0,173482912.28209996,11831040395.671219,0.014663369110427048,False,11747991254.0,173482912.28209996,1000000.0,True,True,True,67.71843462540352,23.186948105815365,18.97158966421329,Liquid Staking
2023-03-25 00:00:00+00:00,11448120916.0,166200247.96335,1320644.0,166200247.96335,11526348947.441551,0.014419158115132431,False,11448120916.0,166200247.96335,1000000.0,True,True,True,68.88149119082246,23.16109144133905,18.92870393234209,Liquid Staking
2023-03-26 00:00:00+00:00,11394780282.0,164531701.51838,1329380.0,164531701.51838,11473497741.738182,0.014340151993916216,False,11394780282.0,164531701.51838,1000000.0,True,True,True,69.25583444918716,23.156421217492383,18.918613824000115,Liquid Staking
