date,TVL,TVR,Fees,PlainValue,TVL_for_TVR,TVR ratio,pre_coverage,TVL_ana,TVR_ana,thr,use_tvr_day,valid_day,active,mult_daily,log_tvl_m,log_tvr_m,category
2022-10-12 00:00:00+00:00,5107239995.0,951553844.3241299,584076.0,951553844.3241299,5301211935.948946,0.17949741602884936,False,5107239995.0,951553844.3241299,3518486.51808455,True,True,True,5.3672632667755895,22.353924976850237,20.673606831984443,Yield
2022-10-13 00:00:00+00:00,5084420370.0,947231575.7155299,521062.0,947231575.7155299,5278963568.222192,0.17943514166636523,False,5084420370.0,947231575.7155299,3518486.51808455,True,True,True,5.367663515819007,22.349446871749194,20.66905415738671,Yield
2022-10-14 00:00:00+00:00,5051286618.0,947411942.4794998,507071.0,947411942.4794998,5244712200.326821,0.18064135958126784,False,5051286618.0,947411942.4794998,3518486.51808455,True,True,True,5.331668719290289,22.34290882362541,20.669244553904875,Yield
2022-10-15 00:00:00+00:00,5078655202.0,965761489.21723,603204.0,965761489.21723,5271774644.4209585,0.1831947597075837,False,5078655202.0,965761489.21723,3518486.51808455,True,True,True,5.258705445084953,22.348312339475466,20.68842745611837,Yield
2022-10-16 00:00:00+00:00,5084536928.0,981710383.28742,506526.0,981710383.28742,5277242048.60908,0.18602716613049214,False,5084536928.0,981710383.28742,3518486.51808455,True,True,True,5.179263675477879,22.349469796026796,20.704806897450474,Yield
2022-10-17 00:00:00+00:00,5164600615.0,992648382.9240801,515415.0,992648382.9240801,5357910479.825049,0.18526781786703028,False,5164600615.0,992648382.9240801,3518486.51808455,True,True,True,5.202849975724989,22.365093611262047,20.7158870635566,Yield
2022-10-18 00:00:00+00:00,5213969689.0,1029162423.74719,528187.0,1029162423.74719,5408026249.571853,0.19030277891655345,False,5213969689.0,1029162423.74719,3518486.51808455,True,True,True,5.066226252233236,22.37460733905379,20.752011127549103,Yield
2022-10-19 00:00:00+00:00,5220333323.0,1051223651.3031001,630301.0,1051223651.3031001,5414289369.36926,0.19415727154338686,False,5220333323.0,1051223651.3031001,3518486.51808455,True,True,True,4.965958781966957,22.375827091783158,20.773220704778556,Yield
2022-10-20 00:00:00+00:00,5083384747.0,1021774391.21681,539454.0,1021774391.21681,5277580904.409804,0.193606580310885,False,5083384747.0,1021774391.21681,3518486.51808455,True,True,True,4.975055932793835,22.34924316544451,20.744806552124523,Yield
2022-10-21 00:00:00+00:00,5063139666.0,1020619766.10106,522785.0,1020619766.10106,5256576366.337831,0.1941605514640528,False,5063139666.0,1020619766.10106,3518486.51808455,True,True,True,4.960848137736984,22.34525261517488,20.743675893544623,Yield
2022-10-22 00:00:00+00:00,5079466292.0,1035342419.86772,622452.0,1035342419.86772,5273287520.968701,0.19633718354077684,False,5079466292.0,1035342419.86772,3518486.51808455,True,True,True,4.906073772819021,22.348472032387626,20.757998049400012,Yield
